job_id,metadata,job_description,metadata_len
2776270415,"['AI Scientist', 'Urban Redevelopment Authority of Singapore (URA)', 'Singapore, Singapore', 'Hybrid', '3 weeks ago', '1 applicant', 'Full-time · Mid-Senior level', '501-1,000 employees · Government Administration', 'See recent hiring trends for Urban Redevelopment Authority of Singapore (URA). Try Premium for free', 'Apply', 'Save', 'Save AI Scientist at Urban Redevelopment Authority of Singapore (URA)']","Posted by
Wong Qunlin
Recruiting for Urban Redevelopment Authority (URA) - Reach out to me anytime!
Send InMail
About Urban Redevelopment Authority (URA)
The Urban Redevelopment Authority (URA) is Singapore’s planning authority. Our mission is to make Singapore a great city to live, work and play. We plan and facilitate the physical development of Singapore, in partnership with agencies and the community, to create a vibrant, sustainable and cosmopolitan city of distinction.
URA has undergone a digitalization journey to harness Geospatial and Data Analytics for more data-informed planning. URA was recognized as the Asia Pacific 2017 regional DX Leader in Talent Acceleration by IDC and received the 2019 Business Transformation Award from PSD. URA is undergoing our Digitalization 2.0 transformation, expanding our planning analytics and modelling capabilities, as well as harnessing AI as part of an AI City Planning Assistant. We have also been appointed the public sector Centre of Excellence for Urban Planning and Design Platforms.
 About Design and Planning Lab
Be part of the URA Design and Planning Lab, which spearheads development and experimentation of smart planning technologies through Ops-Tech collaborations. Our teams, with capabilities in software development, geospatial analytics and data science, work closely with planners and architects to generate insights and develop digital solutions to tackle interesting challenges of Singapore’s urban planning needs.
 About the job
You will partner business leads and management to lead initiatives and teams in building Artificial Intelligence (AI) solutions for the Urban Planning domain. You will serve as the subject matter expert in the application of machine learning and natural language processing techniques in knowledge-based systems, to equip URA’s planning processes with AI decision support systems, that strengthen URA’s ability to meet the needs of a changing operating environment. You will work closely with management to formulate, refine, drive and implement URA’s AI strategy, as well as to advise on URA’s Data Strategy and System Design efforts.
You will work collaboratively with internal user groups (Urban Planners, Architects, Data Engineers, Data Scientist, Software Developers) in the design, development and deployment of the solutions, as well as train team members in the use of AI technologies. You will collaborate with agencies, academic and industry partners to harness external expertise to inform and address capability gaps, as well as foster an AI Urban Planning eco-system.
You will need to present to senior management the progress of AI efforts, and explain complex technical information and analysis in a manner where the key principles, concepts and implications are easy for a general audience to understand.

Requirements:
Have a keen interest in cities and in applying AI expert knowledge to develop solutions that will enable Urban Planners to make Singapore an even more liveable and economically competitive city.
Doctoral degree in Computer Science, Machine Learning, Operations Research, Applied Mathematics, Statistics; or Master degree in these fields with significant work experience
Expert knowledge in at least 1 of the following areas, with good understanding of the others:
Common machine learning algorithms and key parameters, with experience in applying Supervised, Unsupervised and Reinforcement Learning on time-series and multi-dimensional data.
Natural Language Processing, Natural Language Understanding, Natural Language Generation with experience in applying Information Extraction and Classification on large volume of documents.
Knowledge-based Systems (KBS), with experience in building knowledge base (including knowledge graph) and designing expert systems with ability to interact with people through question and answering.
Demonstrable experience in the areas above, and a good track record of working with cross-functional teams, ideally experience in leading a team of engineers in development and training of ML models using best practices in an Agile manner.
Familiar with setting up of an AI Lab with infrastructures (e.g. GPU, Spark Cluster), AI software delivery using microservices/container (Docker, Kubernetes), cloud technologies (Microsoft Azure/AWS), Machine Learning Operations framework (mlflow, Kubeflow)
Is keen to learn and share new methods and techniques with team members
Good communication and inter-personal skills

Appointment will commensurate with experience.",12
2769471662,"['Business Intelligence Engineer', 'ST Engineering', 'Singapore, Singapore', 'Hybrid', '3 weeks ago', '6 applicants', 'Full-time · Executive', '10,001+ employees · Mechanical Or Industrial Engineering', 'See recent hiring trends for ST Engineering. Try Premium for free', 'Actively recruiting', 'Apply now', 'Save', 'Save Business Intelligence Engineer at ST Engineering']","Posted by
Ben Koh
TA Team Lead at ST Engineering
Send InMail
Participate in User Requirement Gathering with end customer
Conduct data collection and data assessment
Processing, cleansing and verifying the integrity of data used for analysis
Doing ad-hoc analysis and presenting results in a clear manner
Creation of dashboard for data visualization
Support the Data Scientist to derive insights with the available data
Support the Data Scientist to identify gaps with the available data and make recommendations

Requirements:
Participate in User Requirement Gathering with end customer
Conduct data collection and data assessment
Processing, cleansing and verifying the integrity of data used for analysis
Doing ad-hoc analysis and presenting results in a clear manner
Creation of dashboard for data visualization
Support the Data Scientist to derive insights with the available data
Support the Data Scientist to identify gaps with the available data and make recommendations",13
2769455685,"['Data Scientist (Quantitative Strategy)', 'GovTech Singapore', 'Singapore, Singapore', '3 weeks ago', '5 applicants', 'Full-time · Entry level', '1,001-5,000 employees · Information Technology & Services', 'See how you compare to 5 applicants. Try Premium for free', 'Actively recruiting', 'Apply', 'Save', 'Save Data Scientist (Quantitative Strategy) at GovTech Singapore']","The Government Technology Agency (GovTech) aims to transform the delivery of Government digital services by taking an ""outside-in"" view, putting citizens and businesses at the heart of everything we do. We also develop the Smart Nation infrastructure and applications, and facilitate collaboration with citizens and businesses to co-develop technologies.

Join us as we support Singapore’s vision of building a Smart Nation - a nation of possibilities empowered through info-communications technology and related engineering.

Job overview:

We are seeking a Data Scientist to join our Quantitative Strategy team that work on data projects for the public good.

As a Data Scientist, you will be identifying opportunities for data exploitation through in depth conversations with business stakeholders. You will scope out data science projects with clear deliverables that are actionable and impactful, and execute them in close iteration with the stakeholders.

You are a great communicator who can engage stakeholders on sharpening their business problems, obtaining feedback and sharing findings to influence actionable outcomes. You are dextrous in data manipulation, data modelling and data visualisation, and can identify the most appropriate tools and techniques for each business use case. You are a problem solver with a strong analytical skills, and can be relied upon to deliver sound data science solutions.

What you will be working on:
Facilitate discussions with stakeholders to understand their business challenges, sharpen the business use cases and translate them into data science projects
Perform data cleaning, pre-processing, feature engineering, and build data science models to address the use case
Depending on the use case, design of dashboards and interactive visualisations as tools for data exploration and storytelling may be expected
Present findings, solicit feedback and prioritise refinements to the analysis in close iteration with stakeholders while managing overall project timeline
Communicate the data insights in a clear and compelling narrative, supported with impactful visuals, to influence key decision makers
Potentially deployed to another government agency for a sustained period of 2-3 years, to build up data science capabilities at the agency. This will involve formulating and implementing strategies to build strong pipeline of impactful projects at the agency and executing these projects

What we are looking for:

Specific criteria to succeed (other than those listed above):
Disciplines in Data Science, Computer Science, Statistics, Economics, Quantitative Social Science, or related degrees. We will also factor in relevant certifications (e.g. Coursera)
Minimum 2 years of experience working in public sector or data science field
Knowledgeable in data science techniques and concepts, with sound understanding of their potentials and limitations when applied to business use cases
Training and relevant experience in one or more of the following areas:
Data science tools such as R, Python
Visual analytics tools like Tableau, Qlik
Preferred (Additional requirements which are not necessary pre-requisites):
Experience in model deployment
Experience in project management
Experience in developing capability in others

We are an equal opportunity employer and value diversity at our company as we believe that diversity is meaningful to innovation. Our employee benefits are based on a total rewards approach, offering a holistic and market-competitive suite of perks. This includes generous leave benefits to meet your work-life needs. We trust that you will get the job done wherever you are, and whatever works best for you – so work from home or take a break to exercise if you need to*. We also believe it’s important for you to keep honing your craft in the constantly-evolving tech landscape, so we provide and support a plethora of in-house and external learning and development opportunities all year round.
Subject to the nature of your job role that might require you to be onsite during fixed hours",12
2789440685,"['Associate - Data Scientist', 'Jobs via eFinancialCareers', 'Singapore, Singapore', '3 weeks ago', 'Full-time · Entry level', '201-500 employees · Staffing & Recruiting', 'See recent hiring trends for Jobs via eFinancialCareers. Try Premium for free', 'Apply', 'Save', 'Save Associate - Data Scientist at Jobs via eFinancialCareers']","Overview Of Division/Department

MIZUHO Innovation Centre is a strategic innovation team within Mizuho Corporate Banking, combining technology excellence with thought leadership and entrepreneurial spirit. It is a new team to provide game-changing solutions in close collaboration with Front Office, Middle Office, Back Office, FinTech customers and other internal Banking units. By exploring unconventional ideas and developing inspiring proofs of concepts, we push the state of the art in computer science and its applied fields to provide Mizuho with foresight into future trends.

This team will sit outside of the Mizuho's IT department, but will still work closely with members from that department. Reason for the formation of this team outside of IT is because the IT Department has to support the entire bank (including infrastructure, Support, security, BAU etc) and may not have the bandwidth or expertise to dedicate resources to the Asia & Ocenia Operation Platform Department.

Mizuho runs a Corporate Banking (with quasi-investment Banking) business here in Singapore. Singapore is the regional HQ while Japan is the global HQ with approximately 850 staff locally. Mizuho covers all major Corporate Banking products including Loans, Treasury, Cash, Trade, Treasury, Syndications etc.

Company Profile

Mizuho Bank, Ltd. is a subsidiary of the Japan-based Mizuho Financial Group, Inc. (listed on the Tokyo Stock Exchange and NYSE) and is one of the largest financial services companies in the world. Mizuho Bank, Ltd. provides financial and strategic solutions for the increasingly diverse and sophisticated needs of its clients with offices located in all the major cities of the world such as Tokyo, New York, London, Hong Kong and Singapore.

Job Responsibilities
Development of innovative machine learning algorithms.
Development of Data Analytics dashboards.
Job Requirements
Passion to work in an Innovation Team
Degree holder in Computer Science, Machine Learning, Statistics, Applied Mathematics or equivalent.
At least 2 years in the data mining or text mining and machine learning on large amount of data, building and implementing various statistical models.
Relevant experience in implementation of machine learning algorithm, Text Analytics, deep learning process or Natural Language Programming.
Proficient in Python or R. Experience in big data technology stack is a plus.
Experience with machine learning framework (scikit-learn, Pytorch, Tensor flow etc).
The ability to interact professionally with a diverse group, executives, managers and subject matter experts.
Has a can-do, getting buy-in, changing mindset, Inspiring the Hearts and innovative attitude.",10
2777619572,"['Data Scientist', 'IMPACT CREDIT SOLUTIONS PTE. LTD.', 'Singapore, Singapore', '3 weeks ago', 'Full-time · Entry level', 'See recent hiring trends for IMPACT CREDIT SOLUTIONS PTE. LTD.. Try Premium for free', 'Apply', 'Save', 'Save Data Scientist at IMPACT CREDIT SOLUTIONS PTE. LTD.']","This job is sourced from a job board. Learn more
Background

Impact Credit Solutions (“ICS”) is a financial technology Company that enables small business lending in Southeast Asia. We combine deep expertise in alternative lending with best-in-class technology solutions to bridge international capital markets with underserved communities in Southeast Asia. Website: https://impactcredit.solutions/

Role

The Company is recruiting for the Data Scientist role to join our Data Science & Risk Analytics Team (exact job title commensurate with experience), to help accelerate the Company’s innovation and data-driven strategy including data management, predictive analytics, machine learning and intelligent automation.

You Will Work At All Phases Of The Data Science Life Cycle, Including

Designed as a career accelerator to foster the next generation of leading talent, our Company provides the framework to develop world-class technical skills and gain a comprehensive understanding of credit, model development and technology, from application and data development to advanced analytics and beyond.
Build machine learning models through all phases of development, from design through training, evaluation and validation, and partner with engineering teams to improve operationalization in scalable and resilient production systems to serve millions of customers.
Partner closely with a variety of business and product teams to conduct the experiments that guide improvements to customer experiences and business outcomes in domains like credit risk, marketing, servicing and fraud prevention.
Write software (Python, R, Scala, e.g.) to collect, explore, visualize and analyze numerical and textual data (customer transactions, payments, etc.)
Ideate, research, build models/dashboards, drive analytics insights and advance product innovation.
The Ideal Candidate Will Be
Curious and creative: You thrive on bringing definition to big, undefined problems. You love asking questions, and you love pushing hard to find the answers. You are not afraid to share a new idea. You communicate clearly and effectively to share your findings with non-technical audiences.
Technical: You have hands-on experience developing data science solutions from concept to production using open-source tools and modern cloud computing platforms. You are not afraid of petabytes of data.
Statistically minded: You have built models, validated them and back tested them. You know how to interpret a confusion matrix or a ROC curve. You have experience with clustering, classification, sentiment analysis, time series analysis and deep learning.
Customer and product oriented: You share our passion for changing banking for good.
Basic Qualifications
Bachelor’s Degree and some experience in data analytics
Some experience in open-source programming languages for data analysis
Experience with machine learning
Experience with relational databases
Preferred Qualifications
PhD or Master’s Degree in “STEM” field (Science, Technology, Engineering, or Mathematics)
Experience working with big data, cloud computing
Experience in Python, R, SQL
Experience with developing credit models / model development lifecycle
Benefits
Challenging role in a startup environment with strong growth ambitions
Meaningful work toward the Company’s social impact mission and vision
Competitive compensation and benefits
At ICS, we are committed to diversity and equitable access to employment opportunities based on ability. Interested candidates can send their applications to careers@impactcredit.solutions. We thank all applicants for their interest but will only contact candidates selected to advance in the hiring process.
Desired Skills and Experience
Machine Learning, Product Innovation, Scala, Data Analysis, Big Data, Mathematics, Data Management, Predictive Analytics, SQL, Python, Fraud, Small Business Lending, Data Science, Data Analytics, Databases, Credit Risk",9
2775793495,"['Senior data scientist', 'DKATALIS PRIVATE LIMITED', 'Singapore, Singapore', '3 weeks ago', 'Full-time · Associate', 'See recent hiring trends for DKATALIS PRIVATE LIMITED. Try Premium for free', 'Apply', 'Save', 'Save Senior data scientist at DKATALIS PRIVATE LIMITED']","This job is sourced from a job board. Learn more
@ Dkatalis Singapore

Transactional Financial Data, System Log Data, Clickstream Data, Geospatial Data, Customer Support Chat Log, Audio Recordings, Image And Video Data, Etc) To Be Able To Build Models That Support

We are looking for a data scientist familiar with a broad spectrum of modelling techniques (both classical ML and various deep learning modelling approaches) utilising a wide variety of data types (e.g.
digital banking product features such as smart financial recommendations around how much to save when
Optimisation of growth and marketing functions such as dynamic content and marketing recommendations to customers
Business operations optimisation
Real-time fraud detection and other risk management functions
Credit risk management
Improving the efficiency of various technical operations with the business
The focus will be more on design and building the models than on ops. A machine learning engineer will support you together with a data science platform team when it comes to operationalising models within a production environment. However, strong engineering skills are valued and you will be expected to be able to build batch and streaming data pipelines for feature engineering among other things.

Strong communication skills are essential to help communicate complex ideas to less technical audiences.

Experience with financial modelling of moderate complexity is desirable, but is not a requirement.

Requirements
A MSc or Phd in computer science, statistics, physics, mathematics or other related degree. Ancillary degrees or courses in finance, economics, actuarial and related disciplines would be valued.
Understands the theoretical foundations underpinning machine learning and deep learning models while also has hands-on experience dealing with the problems they throw up in the real world.
5+ years work experience
1+ years experience deploying machine learnings in production environments
3+ years building machine learning and deep learning models.
Strong familiarity with tools within the PyData ecosystem such as Numpy, Scipy, pandas, scikit-learn, PyTorch, Tensorflow, spaCy, etc.

Desired Skills and Experience
TensorFlow, Machine Learning, SciPy, Pandas, Credit Risk Management, Pipelines, Physics, Mathematics, Economics, PyTorch, Fraud, Statistics, Data Science",9
2796411128,"['#SgUnitedJobs Bioinformatics/Data Scientist (Computational Biology), EDDC', 'A*STAR RESEARCH ENTITIES', 'Singapore, Singapore', '3 weeks ago', 'Full-time · Entry level', 'See recent hiring trends for A*STAR RESEARCH ENTITIES. Try Premium for free', 'Apply', 'Save', 'Save #SgUnitedJobs Bioinformatics/Data Scientist (Computational Biology), EDDC at A*STAR RESEARCH ENTITIES']","This job is sourced from a job board. Learn more
The Computational Biology group in EDDC aims to infuse and implement data-driven strategies and analytics across the discovery platform, value-adding at various stages across the drug discovery workflow. We are looking for highly-motivated bioinformatics or data scientist to work on a new digitalization initiative that aims to faciliate the R&D groups in bioinformatics data analysis and machine learning, and to develope automatic data management system and analytics platform so that to work synergistically with various functional areas.

You Will Be Required To
Perform data management, extraction, mining and analysis of multi-dimensional biological data (e.g. transcriptomics, genetics, text-mining, etc.)
Apply scientific principles and insights in computational biology and data sciences into various therapeutic drug discovery projects
Enable end-to-end analysis from study design, data processing, development of workflow, to discussion and iteration with project teams, and to the delivery of results
Develop and maintain up-to-date relevant computational/data science knowledge and its utility in drug discovery
JOB REQUIREMENT
Master or PhD in Bioinformatics, Genomics, Computational Biology or related field with experience in handling biological data, entry-level with relevant experience will also be considered.
Good knowledge on data analytics, data mining, data management and machine learning.
Experience with NGS analysis, and Cloud-based computing will be preferred.
Proficiency and Python or R, and experience in RShiny is a plus.
Ability to work independently to innovate and develop prototypes to demonstrate feasibility.
A self-motivated individual displaying strong interest in biomedical sciences and willingness to learn.
Good interpersonal skills and a team player.
The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.
Desired Skills and Experience
Machine Learning, Genomics, Data Analysis, Ability To Work Independently, Pipelines, Interpersonal Skills, Data Management, Data Mining, Drug Discovery, Python, Bioinformatics, Computational Biology, Team Player, Genetics, Data Analytics, Mining",9
2777663040,"['Data Scientist for Social Good', 'NATIONAL VOLUNTEER AND PHILANTHROPY CENTRE', 'Singapore, Singapore', '3 weeks ago', 'Full-time · Entry level', 'See recent hiring trends for NATIONAL VOLUNTEER AND PHILANTHROPY CENTRE. Try Premium for free', 'Apply', 'Save', 'Save Data Scientist for Social Good at NATIONAL VOLUNTEER AND PHILANTHROPY CENTRE']","This job is sourced from a job board. Learn more
Overall Job Objectives

Change your day job. Leverage on your data analytics skillset and transform Singapore into a Giving Nation through developing insights to inspire action.

We are growing our data analytics ability to maximise the use of our data from various sources, including online giving platform, web traffic and landscape surveys. We are also expanding our pool to include external databases. We know the power of data analytics to help us galvanise more to give of their time, talent and treasure and to empower those who are already giving to deepen and broaden their giving.

As part of the team, you will also be involved in quantitative research on volunteerism and philanthropy, and analysing data and trends on giving to inform and influence key stakeholders. We seek motivated candidates with the passion to make NVPC a data-driven organisation, to carry out meaningful work at the intersection of non-profit, public and private sectors and to make a difference at national level.

Core Duties And Responsibilities
Carry out end-to-end data analytics projects from business understanding to data understanding, data preparation, modelling, evaluation and to deployment.
Develop data science experimental prototypes, products, and solutions within NVPC.
Develop data visualisations to support data and analytics related activities within NVPC.
Involve in end-to-end quantitative research projects such as large-scale landscape study of giving behaviour and attitudes among individuals and corporates.
Support collaborative data analytics and research work with partners such as government agencies, and institute of higher learning.
Key Deliverables
Derive key insights and recommendations on how to galvanise more individuals and corporates to give of their time, talent and treasure and to empower those who are already giving to deepen and broaden their giving.
Communicate insights and recommendations via written or verbal presentations to key stakeholders, including internal stakeholders in NVPC and external stakeholders such as government agencies, companies, non-profits and funders, for application and advocacy.
Requirements
Degree in Business Analytics, Computer Science, Statistics, Mathematics or other related field.
At least 4 years of experience in a data analytics or related role.
Proficient in data mining process such as CRISP-DM and data analytics techniques, including supervised learning (e.g. logistic regression, support vector machine, text mining) and un-supervised learning (e.g. clustering).
Proficient in SQL, Python.
Proficient in research methods and process and statistical analysis
Proficient in statistical and analytics tools such as R and SPSS and business intelligence tool such as Tableau.
Strong written skills in English.
Good interpersonal and communication skills.
Curiosity and interest in looking for data and statistics that creates value.

Desired Skills and Experience
Tableau, Supervised learning, Machine Learning, CRISP-DM methodology, Business Intelligence, Logistic Regression, Mathematics, SPSS, Data Mining, SQL, Python, Statistics, Data Science, Data Analytics, Text Mining, Databases",9
2768891459,"['Senior Manager, Data Science.', 'Johnson & Johnson', 'Singapore, Singapore', '3 weeks ago', '5 applicants', 'Full-time', '10,001+ employees · Hospital & Health Care', '5 school alumni', 'See how you compare to 5 applicants. Try Premium for free', 'Actively recruiting', 'Apply', 'Save', 'Save Senior Manager, Data Science. at Johnson & Johnson']","Senior Manager, Data Scientist

Johnson & Johnson Family of Companies, caring for the world, one person at a time has inspired and united the people of Johnson & Johnson for more than 130 years. We embrace research and science -- bringing innovative ideas, products and services to advance the health and well-being of people. Employees of the Johnson & Johnson Family of Companies work with partners in health care to touch the lives of over a billion people every day, throughout the world.

With $81+ billion in 2019 sales, Johnson & Johnson is the world's most comprehensive and broadly-based manufacturer of health care products, as well as a provider of related services for the consumer, pharmaceutical, and medical devices and diagnostics markets. The more than 250 Johnson & Johnson operating companies employ approximately 130,000 people in 60 countries throughout the world. We are thriving on a diverse company culture, celebrating the uniqueness of our employees and committed to inclusion. We are proud to be an equal opportunity employer.

Janssen Pharmaceuticals discovers and develops innovative medical solutions to address important unmet medical needs in oncology, immunology, neuroscience, infectious diseases and vaccines, pulmonary hypertension and cardiovascular and metabolic diseases. At the Janssen Pharmaceutical Companies of Johnson & Johnson, what matters most is helping people live full and healthy lives. We focus on treating, curing and preventing some of the most devastating and complex diseases of our time. And we pursue the most promising science, wherever it might be found.

The Opportunity

The Asia Pacific Commercial Excellence Team within Janssen Pharmaceuticals is looking for an extraordinary data scientist who is passionate about crafting, developing, and fielding data science solutions that drive impact for patients and for Janssen. There are many ways to explore and analyze data, and this powers the excitement and passion of data scientists at Janssen as many business units are eager to use the data to build business value.

Specifically, You Will

As the key member of the Asia Pacific Region’s commercial function, reporting to the Director, Commercial Excellence, you will leverage your experience and communication skills to work across business teams to identify and develop innovative solutions leveraging data sciences. Your ability to communicate insights and influence decisions at various levels in the organization will be paramount to your success in this role. Focus areas include (but not limited) to commercial strategy, patient/payer analytics and patient support program analytics.
Lead and build data science projects by developing and applying creative solutions that go beyond current tools to deliver data-driven insights to high-priority scientific problems.
Conceive, develop, and implement analytics solutions to high-priority scientific problems
Participate in cross-functional collaborations with external companies and internal scientific and data science & analytics teams across the region.
Shape internal/external collaborations and define the scope of data science questions.

You will be someone who stays on the cutting edge of artificial intelligence, data science and advanced analytics research through novel project execution and development of algorithms that improve organizational performance and commercial effectiveness. The role requires both a broad knowledge of existing AI-type algorithms and the creativity to invent and customize when necessary. You will lead and work with matrixed teams across business and technology, and will be part of a dynamic, accomplished organization supporting multiple therapeutic areas.

Qualifications

Required Qualifications:
Ph.D. with 6+ years of relevant experience, or M.S. with 8+ years of relevant experience, in Computer Sciences, Statistics, Machine Learning & Artificial Intelligence, Physics, Molecular Biology, Bioinformatics, Computational Informatics, Medical Informatics, Computational Biology or a related discipline.
Experience leading highly matrixed teams and a proven track record of delivering high impact analytical projects.
Strong working knowledge of machine learning platforms/environments.
Strong working knowledge of AI-type algorithms, including machine learning techniques such as regression, decision trees, probability networks, association rules, clustering, neural networks, and/or Bayesian models.
Familiarity with large datasets, handling of healthcare relevant datasets and understanding of data analysis workflows.
Proficient with one or more programming language such as Python, R, SAS or Java.
Strong working knowledge of common big data platforms / software development toolkits such as Kubernetes, AWS/Azure, Airflow, Jenkins, JIRA, Confluence, Git, Databrick. Familiar with the software development life cycle. Experience with deep learning framework, e,g. Tensorflow, PyTorch is a plus.
Able to work in the interdisciplinary area and able to interpret and translate the very abstract and technical approaches to a healthcare and business relevant solution.
Are a strong team player and you can work effectively in a collaborative, fast-paced, multi-tasking environment.
Have excellent communication skills and a demonstrated ability to interact with different teams and parties of the organization, such as business, technical and academic partners.

Preferred Qualifications
Experience in the commercial pharmaceuticals business.
Experience with natural language processing in healthcare industry.
Working knowledge of applicable healthcare and nonhealthcare data sets relevant to the ASPAC region.

Primary Location

Singapore-Singapore-Singapore-

Other Locations

Asia Pacific-South Korea, Asia Pacific-China, Asia Pacific-Japan, Asia Pacific-Australia

Organization

Johnson & Johnson Pte. Ltd. (8435)

Job Function

R&D

Requisition ID

2105974938W",13
2768851456,"['Data Engineer (Bigdata & AWS)', 'Experis Singapore', 'Singapore, Singapore', '3 weeks ago', '2 applicants', 'Full-time · Entry level', '51-200 employees · Staffing & Recruiting', 'See recent hiring trends for Experis JW. Try Premium for free', 'Actively recruiting', 'Apply', 'Save', 'Save Data Engineer (Bigdata & AWS) at Experis Singapore']","Responsibilities
Creation and maintenance of optimal Data lake pipeline architectures.
Stay abreast of industry trends and enable successful data solutions by leveraging best practices.
Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability.
Partnering effectively with inhouse Products, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.
Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources and AWS 'big data' technologies.
Assemble large, complex data sets that meet functional / non-functional business requirements.
Keep our data separated and secure within national boundaries through multiple AWS regions.
Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.
Experience / Training

5+ years of Experience in Data Analytics.

2+ years of experience in AWS cloud (AWS solution architect / AWS Certified Data analytics certification will be preferable)

Education

Bachelor/Master/Engineering in IT/Computer science/software engineering or relevant experience.

Skills:
Bachelor/Master/Engineering in IT/Computer science/software engineering or relevant experience.
5+ years of experience in software engineering and Big Data Analytics.
Prior experience on AWS cloud services EC2, Glue, Athena, S3, EKS, RDS, Redshift, Data pipeline, EMR, DynamoDB, cloud watch.
Experience in creating and maintain Data lake on AWS cloud.
Experience in Big Data analytics tools like Hadoop, Spark, Kafka etc...
experience in collecting data from different source systems and create ETL pipelines to handle complex data sets & uncertain schema changes in data.
experience in Python programming and analytics libraries like Pandas, NumPy etc...
experience on Analytics skills and complex SQL based queries implementation.
Data engineer also need to very passionate about efficient/accurate code development, optimizing performance of organization Data lake.
Good experience in UNIX based shell scripting.
Support to Data scientist team for data availability, extract & provide required data sets.
Coordinating with various teams and clients to provide data based on specific requirements
Goel Navneet License No.: 02C3423 Personnel Registration No.: R1982194

Please note that your response to this advertisement and communications with us pursuant to this advertisement will constitute informed consent to the collection, use and/or disclosure of personal data by ManpowerGroup Singapore for the purpose of carrying out its business, in compliance with the relevant provisions of the Personal Data Protection Act 2012. To learn more about ManpowerGroup's Global Privacy Policy, please visit https://www.experis.com.sg/privacy-policy",12
2744637444,"['Principal Data Scientist', 'SP Group', 'Singapore, Singapore', '3 weeks ago', '14 applicants', 'Full-time · Mid-Senior level', '1,001-5,000 employees · Utilities', 'See recent hiring trends for SP Group. Try Premium for free', 'Actively recruiting', 'Apply now', 'Save', 'Save Principal Data Scientist  at SP Group']","Singapore Power (SP Group) is looking for a Principal Data Scientist to join the Data and AI team within SP Digital (https://www.spdigital.io/) to design and build data science and machine learning applications and services for operational and new innovation needs. SP Digital is a highly technical team in Singapore Power, spearheading the digitization and data transformation efforts of the group and we operate like a startup within the organization, pushing the boundaries of technologies to create high impact value for our internal stakeholders and the customers we serve. 

Why Join Us?
Be part of the fast-growing energy tech industry and create meaningful impact through driving and supporting national sustainability goals under Singapore Green Plan 2030.
Enhance and broaden your technical skills and experience working in cross-functional teams focusing on end-to-end delivery of scalable AI-driven products.

We Build Reliable Solutions. For Customers, Company and Country.
The mission of the Data and AI team is to help drive SP to become a data-driven company and create data-driven products that will empower more than 3,800 employees within SP Group and improve the quality of life for the 1.5 million commercial, industrial and residential customers that SP Group serves. We build solutions that enable sustainable high-quality lifestyles and help consumers save energy and cost, as well as supporting national goals for a sustainable liveable city.

SP Digital aims to use cutting-edge technologies to help SP Group to revolutionize future utility/energy industry by providing better services and more efficient energy solutions to our customers. Data charter consists of data engineering, business intelligence, and data science/machine learning teams. We oversee and drive all data and AI initiatives for SP group. It includes the following

Build next-generation data infrastructure to collect/process/analyze different data from consumers, assets, and energy systems
Discover the business problems/opportunities and design data-driven solutions to improve operation/business/customer experience
Uncover the actionable insights for multiple stakeholders to drive business growth

What You’ll Do:
Design, develop and deploy AI/ML solutions in areas including SP's consumer utilities app, smart building systems, micro-grid energy management control, process automation, electric vehicle charging, grid network monitoring and district cooling network
Provide ad-hoc decision support to business leaders through product analytics, experiment design, A/B testing and impact analysis
Engage business stakeholders, leverage on domain knowledge and understand user requirements to drive project targets and deliver business value
Present technical concepts and business results to internal and external stakeholders
Lead technical efforts to develop key AI/ML capabilities in areas such as time series forecasting, computer vision, anomaly detection, casual impact analysis, recommender systems, network analysis and predictive maintenance
Adopt iterative, agile delivery framework to minimize project risks and maximize business impact
Guide junior team members and manage interns/contractors

What You’ll Need:
We are looking for Passion and Proficiency
Minimum 5 years of experience in a data science role. This is a mid to senior level position with eventual career progression to team management
Proven track record of developing and deploying AI/ML solutions to solve business problems
Excellent understanding of machine learning models, their pros and cons, and ability to evaluate them for different applications
Extensive experience with Python/R, and their data manipulation and visualization packages
Extensive experience applying domain knowledge and statistical techniques in feature engineering to improve model performance and create innovative solutions
Basic proficiency in using query languages such as SQL, Hive
Good understanding of statistics, including probability distributions and hypothesis testing
Experience presenting results and translating technical insights to non-technical business leaders
Deep proficiency in at least of one of the following: CV, NLP, time series modeling, Bayesian statistics, recommender systems, anomaly detection and network analysis
Bachelor of Computer Science/Engineering, Statistics, Applied Mathematics or other related area

What Makes You Stand Out:
Experience in analysis of large data sets using Spark/Hadoop framework
Experience implementing robust A/B testing and evaluating impact using statistical analysis
Experience in marketing/product analytics using Google Analytics
Ability to actively engage stakeholders, lead end-to-end project delivery and manage work of team members
Strong data visualization and storytelling skills, with experience in dashboarding and business intelligence
Knowledge in energy tech or related domain
Master or PhD of Computer Science/Engineering, Statistics, Applied Mathematics or other related area

We regret that only shortlisted candidates will be notified",12
